2213717574;41.7235;-8.775468;-0.1531608;0.7282124
2213717576;41.72686;-8.762228;-0.1529297;0.7282712
2213717578;41.71951;-8.759124;-0.1528755;0.7281429
2213717579;41.72625;-8.761012;-0.1529085;0.7282605
2213717580;41.72818;-8.762138;-0.1529282;0.7282941
2213717581;41.72569;-8.76937;-0.1530544;0.7282507
2213717582;41.72361;-8.77518;-0.1531558;0.7282144
2213717583;41.72079;-8.758378;-0.1528625;0.7281651
2213717590;41.72477;-8.76002;-0.1528912;0.7282346
2213717592;41.73039;-8.764279;-0.1529655;0.7283327
2213717597;41.72842;-8.762193;-0.1529291;0.7282983
2213717599;41.72647;-8.761345;-0.1529143;0.7282644
2213717600;41.72777;-8.768091;-0.1530321;0.7282869
2213717601;41.72922;-8.762383;-0.1529324;0.7283123
2213717609;41.72993;-8.763088;-0.1529447;0.7283247
2213717613;41.73006;-8.763319;-0.1529488;0.728327
2213717615;41.7229;-8.775977;-0.1531697;0.7282019
2213717616;41.72098;-8.758147;-0.1528585;0.7281684
2213717618;41.72938;-8.76253;-0.152935;0.7283151
2213717620;41.72974;-8.766227;-0.1529995;0.7283213
2213717630;41.71834;-8.759559;-0.1528831;0.7281224
2213717634;41.72913;-8.766747;-0.1530086;0.7283108
2213717636;41.72791;-8.762117;-0.1529278;0.7282894
2213717638;41.72573;-8.769166;-0.1530508;0.7282514
2213717640;41.72382;-8.75887;-0.1528711;0.728218
2213717642;41.72426;-8.758935;-0.1528722;0.7282257
2213717644;41.72873;-8.762252;-0.1529301;0.7283037
2213717646;41.72857;-8.762208;-0.1529294;0.728301
2213717648;41.72663;-8.762181;-0.1529289;0.7282671
2213717650;41.72329;-8.759242;-0.1528776;0.7282088
2213717652;41.72416;-8.758861;-0.152871;0.7282239
2213717654;41.72802;-8.767652;-0.1530244;0.7282913
2213717658;41.73002;-8.76571;-0.1529905;0.7283262
2213717659;41.72912;-8.762321;-0.1529314;0.7283105
2213717660;41.72566;-8.769466;-0.1530561;0.7282501
2213717661;41.72273;-8.776081;-0.1531715;0.7281991
2213717664;41.72641;-8.7612;-0.1529118;0.7282633
2213717666;41.72406;-8.758802;-0.1528699;0.7282221
2213717677;41.72338;-8.759226;-0.1528773;0.7282104
2213717681;41.72987;-8.766017;-0.1529959;0.7283236
2213717683;41.72149;-8.758159;-0.1528587;0.7281773
2213717685;41.72477;-8.772669;-0.1531119;0.7282345
2213717687;41.72763;-8.768312;-0.1530359;0.7282845
2213717688;41.72366;-8.774375;-0.1531417;0.7282152
2213717694;41.71889;-8.759322;-0.152879;0.728132
2213717698;41.72394;-8.758797;-0.1528698;0.7282202
2213717703;41.72437;-8.759095;-0.1528751;0.7282276
2213717710;41.72368;-8.774179;-0.1531383;0.7282156
2213717712;41.72185;-8.758357;-0.1528622;0.7281837
2213717716;41.72483;-8.770929;-0.1530816;0.7282356
2213717718;41.73016;-8.765126;-0.1529803;0.7283286
2213717720;41.71795;-8.759619;-0.1528842;0.7281155
2213717722;41.72316;-8.759242;-0.1528776;0.7282065
2213717724;41.72299;-8.759128;-0.1528756;0.7282036
2213717726;41.72897;-8.762289;-0.1529308;0.7283078
2213717727;41.73034;-8.764455;-0.1529686;0.7283319
2213717731;41.73038;-8.764032;-0.1529612;0.7283325
2213717737;41.72481;-8.773039;-0.1531184;0.7282353
2213717738;41.72609;-8.760881;-0.1529062;0.7282576
2213717741;41.72202;-8.778252;-0.1532094;0.7281867
2213717750;41.72226;-8.758588;-0.1528662;0.7281908
2213717752;41.72469;-8.771285;-0.1530878;0.7282333
2213717754;41.72707;-8.768678;-0.1530423;0.7282748
2213717758;41.72729;-8.768641;-0.1530416;0.7282786
2323731894;41.72209;-8.758492;-0.1528645;0.7281879
2323731943;41.72166;-8.758253;-0.1528604;0.7281803
2323741997;41.72479;-8.773373;-0.1531242;0.728235
2323742084;41.72648;-8.774255;-0.1531396;0.7282645
2323742133;41.72645;-8.773875;-0.153133;0.7282639
2323742135;41.72572;-8.773597;-0.1531281;0.7282512
2323742220;41.7203;-8.758663;-0.1528675;0.7281566
2323742230;41.72543;-8.77338;-0.1531244;0.7282462
2323742236;41.72601;-8.773729;-0.1531305;0.7282563
2327195623;41.72763;-8.770636;-0.1530765;0.7282845
2327195629;41.72787;-8.770287;-0.1530704;0.7282888
2327195631;41.72675;-8.771322;-0.1530885;0.7282691
2327195645;41.72664;-8.772808;-0.1531144;0.7282673
2327195682;41.73073;-8.768924;-0.1530466;0.7283387
2327195701;41.72647;-8.768755;-0.1530436;0.7282643
2327195703;41.72813;-8.769943;-0.1530644;0.7282932
2327195750;41.726;-8.769879;-0.1530633;0.728256
2327195754;41.73263;-8.769015;-0.1530482;0.7283718
2327195761;41.72686;-8.769262;-0.1530525;0.728271
2327195763;41.72707;-8.769729;-0.1530606;0.7282747
2327195764;41.72661;-8.770255;-0.1530698;0.7282668
2327195789;41.73018;-8.768688;-0.1530425;0.7283291
2327195800;41.72581;-8.769337;-0.1530538;0.7282527
